objectid,stopid,main_street,cross_street,direction,benches,lat,lon
5896,7207,NW 17 AV,NW 65 ST,S,0,25.833922,-80.225094
5897,7208,NW 17 AV,NW 63 ST,S,0,25.833121,-80.225048
5898,7209,NW 17 AV,NW 62 ST,S,1,25.831322,-80.224964
5899,7210,NW 17 AV,NW 58 TE,S,1,25.828635,-80.22485
5900,7211,NW 17 AV,NW 56 ST,S,0,25.826457,-80.224737
5901,7212,NW 17 AV,NW 54 ST,S,1,25.8241,-80.224645
5902,7213,NW 17 AV,NW 52 ST,S,0,25.823119,-80.224604
5903,7214,NW 17 AV,NW 51 ST,S,0,25.821679,-80.224548
5904,7215,NW 17 AV,NW 50 ST,S,1,25.820299,-80.224481
5905,7216,NW 17 AV,NW 48 ST,S,0,25.819138,-80.22444
5906,7217,NW 17 AV,NW 46 ST,S,0,25.816692,-80.224329
5907,7218,NW 17 AV,NW 43 ST,S,1,25.81498,-80.224239
5908,7219,NW 17 AV,NW 40 ST,S,0,25.812544,-80.224121
5909,137,NW 17 AV,NW 36 ST,S,0,25.80978,-80.223974
5910,7220,NW 17 AV,NW 34 ST,S,0,25.807438,-80.223887
5911,7221,NW 17 AV,NW 33 ST,S,1,25.806483,-80.223853
5912,7222,NW 17 AV,NW 30 ST,S,1,25.80453,-80.22375
5913,7223,NW 17 AV,NW 28 ST,S,0,25.801855,-80.223625
5914,7224,NW 17 AV,NW 27 ST,S,0,25.800605,-80.223599
5915,7225,NW 17 AV,NW 24 ST,S,0,25.799055,-80.223534
5916,7226,NW 17 AV,NW 21 TE,S,0,25.796207,-80.223417
5917,7227,NW 17 AV,NW 20 ST,S,2,25.795143,-80.22338
5918,7228,NW 17 AV,NW 19 ST,S,1,25.793125,-80.223291
5919,7229,NW 17 AV,NW 18 ST,S,1,25.791647,-80.223258
5920,7230,NW 17 AV,NW 16 ST,S,2,25.789842,-80.22319
5921,7231,NW 17 AV,NW 14 TE,S,0,25.78803,-80.223134
5922,7232,NW 17 AV,SR 836,S,1,25.782218,-80.222779
5923,7233,NW 17 AV,NW 7 ST,S,1,25.780252,-80.222676
5924,7234,NW 17 AV,NW 5 ST,S,1,25.77787,-80.223026
5925,7235,NW 17 AV,NW 3 ST,S,1,25.775955,-80.223086
5926,139,NW 17 AV,W FLAGLER ST,S,0,25.773628,-80.223022
5927,7236,SW 17 AV,SW 2 ST,S,0,25.77127,-80.222822
5928,7237,SW 17 AV,SW 3 ST,S,0,25.769562,-80.222759
5929,7238,SW 17 AV,SW 6 ST,S,0,25.767598,-80.222697
5930,7239,SW 17 AV,SW 8 ST,S,0,25.765816,-80.22262
5931,161,SW 17 AV,SW 10 ST,S,0,25.763643,-80.22254
5932,7240,SW 17 AV,SW 11 TE,S,0,25.762045,-80.222505
5933,7241,SW 17 AV,SW 13 ST,S,0,25.760499,-80.222471
5934,7242,SW 17 AV,SW 16 ST,S,1,25.757868,-80.222376
5935,7243,SW 17 AV,SW 17 ST,S,0,25.75689,-80.222331
5936,7244,SW 17 AV,SW 19 ST,S,0,25.75397,-80.222191
5937,7245,SW 17 AV,SW 21 ST,S,0,25.752557,-80.222154
5938,7246,SW 17 AV,SW 22 ST,N,0,25.751261,-80.221843
5939,7247,SW 17 AV,SW 20 ST,N,0,25.752837,-80.221936
5940,7248,SW 17 AV,SW 19 ST,N,0,25.754755,-80.222046
5941,518,NW 7 AV,NW 62 ST,N,1,25.832554,-80.208397
5942,7079,NW 7 AV,NW 64 ST,N,0,25.83433,-80.208482
5943,7080,NW 7 AV,NW 67 ST,N,1,25.835809,-80.208552
5944,7081,NW 7 AV,NW 69 ST,N,1,25.837627,-80.208655
5945,7082,NW 7 AV,NW 71 ST,N,0,25.840055,-80.20877
5946,7083,NW 7 AV,NW 73 ST,N,1,25.842312,-80.208867
5947,7084,NW 7 AV,NW 75 ST,N,0,25.843548,-80.208904
5948,7085,NW 7 AV,NW 77 ST,N,1,25.844956,-80.208943
5949,519,NW 7 AV,NW 79 ST,N,0,25.847388,-80.209045
5950,7086,SW 8 AV,SW 1 ST,S,2,25.772272,-80.207743
5951,7087,SW 8 AV,SW 3 ST,S,0,25.771186,-80.207703
5952,7088,SW 8 AV,SW 4 ST,S,0,25.76948,-80.207613
5953,7089,SW 8 AV,SW 6 ST,S,1,25.76821,-80.207579
5954,7090,SW 8 AV,SW 7 ST,S,0,25.766774,-80.207525
5955,7091,SW 8 AV,SW 8 ST,S,1,25.765688,-80.20746
5956,7092,SW 8 AV,SW 11 ST,S,0,25.763277,-80.207361
5957,7093,SW 8 AV,SW 8 ST,N,1,25.765831,-80.207355
5958,7094,SW 8 AV,SW 7 ST,N,0,25.766807,-80.207398
5959,7095,SW 8 AV,SW 6 ST,N,1,25.767746,-80.207406
5960,7096,SW 8 AV,SW 4 ST,N,0,25.769562,-80.207505
5961,7097,SW 8 AV,SW 3 ST,N,1,25.770601,-80.207518
5962,7098,SW 8 AV,SW 1 ST,N,1,25.772609,-80.207597
5963,7102,NW 10 AV,NW 19 ST,S,1,25.79399,-80.211111
5964,116,NW 9 AV,NW 17 ST,S,0,25.791927,-80.210322
5965,7103,NW 9 AV,NW 15 ST,S,0,25.78982,-80.21028
5966,7104,NW 10 AV,NW 14 ST,S,0,25.788103,-80.211102
5967,7105,NW 10 AV,NW 14 ST,N,1,25.788165,-80.210898
5968,7106,NW 9 AV,NW 15 ST,N,0,25.789235,-80.210213
5969,125,NW 9 AV,NW 17 ST,N,1,25.791841,-80.210134
5970,7107,NW 10 AV,NW 19 ST,N,1,25.794013,-80.210961
5971,9626,NW 10 AV,NW 50 ST,N,0,25.821014,-80.212004
5972,9627,NW 10 AV,NW 53 ST,N,0,25.823492,-80.212073
5973,9629,NW 10 AV,NW 54 ST,N,0,25.825115,-80.21214
5974,10285,NW 10 AV,NW 56 ST,N,0,25.82694,-80.212186
5975,9630,NW 10 AV,NW 58 ST,N,0,25.828686,-80.212331
5976,9631,NW 10 AV,NW 62 ST,N,0,25.831969,-80.212468
5977,9632,NW 10 AV,NW 65 ST,N,0,25.834631,-80.212624
5978,9602,NW 10 AV,NW 50 ST,S,0,25.820916,-80.212103
5979,9601,NW 10 AV,NW 53 ST,S,0,25.823673,-80.212229
5980,9599,NW 10 AV,NW 58 ST,S,0,25.828597,-80.212423
5981,9598,NW 10 AV,NW 62 ST,S,0,25.831864,-80.212602
5982,9597,NW 10 AV,NW 65 ST,S,0,25.834236,-80.212703
5983,10091,NW 10 AV,NW 47 TE,S,0,25.819009,-80.21203
5984,7108,NW 10 AV,NW 5 ST,S,0,25.778581,-80.211691
5985,7109,NW 10 AV,NW 4 ST,S,0,25.777608,-80.211646
5986,7110,NW 10 AV,NW 5 ST,N,0,25.778626,-80.211503
5987,9600,NW 11 AV,NW 53 ST,S,0,25.824225,-80.214269
5988,9628,NW 11 AV,NW 54 ST,N,0,25.824553,-80.214171
5989,114,NW 12 AV,NW 70 ST,S,0,25.839403,-80.216995
5990,7111,NW 12 AV,NW 67 ST,S,0,25.835983,-80.216903
5991,7112,NW 12 AV,NW 60 ST,S,0,25.830291,-80.216596
5992,7113,NW 12 AV,NW 58 ST,S,0,25.828553,-80.216508
5993,7114,NW 12 AV,NW 56 ST,S,1,25.826676,-80.216415
5994,7115,NW 12 AV,NW 54 ST,S,1,25.825117,-80.216327
5995,7116,NW 12 AV,NW 53 ST,S,0,25.823771,-80.216312
5996,7117,NW 12 AV,NW 51 TE,S,0,25.82272,-80.216268
5997,7118,NW 12 AV,NW 50 ST,S,0,25.820651,-80.216195
5998,7119,NW 12 AV,NW 48 ST,S,0,25.819635,-80.216173
5999,7120,NW 12 AV,NW 46 ST,S,0,25.817561,-80.216083
6000,7121,NW 12 AV,NW 44 ST,S,0,25.81542,-80.216014
6001,7122,NW 12 AV,NW 42 ST,S,1,25.8141,-80.215963
6002,7123,NW 12 AV,NW 39 ST,S,0,25.812247,-80.215935
6003,7124,NW 12 AV,NW 38 ST,S,0,25.811231,-80.215894
6004,7126,NW 12 AV,NW 30 ST,S,0,25.805114,-80.215638
6005,7127,NW 12 AV,NW 29 ST,S,0,25.803095,-80.215555
6006,7128,NW 12 AV,NW 27 ST,S,0,25.801848,-80.215512
6007,7129,NW 12 AV,NW 26 ST,S,0,25.800344,-80.215469
6008,7130,NW 12 AV,NW 23 ST,S,0,25.798469,-80.215439
6009,7131,NW 12 AV,NW 21 ST,S,0,25.796114,-80.215344
6010,7132,NW 12 AV,NW 20 ST,S,0,25.794567,-80.215315
6011,7133,NW 12 AV,NW 18 ST,S,0,25.793097,-80.215262
6012,1336,NW 12 AV,NW 16 ST,S,1,25.790621,-80.215212
6013,117,NW 12 AV,NW 16 ST,S,0,25.789797,-80.21518
6014,7134,NW 12 AV,NW 14 ST,S,1,25.786897,-80.215121
6015,7135,NW 12 AV,NW 12 ST,S,1,25.785214,-80.214952
6016,7136,NW 12 AV,NW 7 ST,S,0,25.779878,-80.214932
6017,7137,NW 12 AV,NW 5 ST,S,1,25.77817,-80.214878
6018,7138,NW 12 AV,NW 3 ST,S,0,25.776108,-80.214844
6019,7139,NW 12 AV,NW 1 ST,S,0,25.774096,-80.21478
6020,7140,SW 12 AV,W FLAGLER ST,S,0,25.773094,-80.214737
6021,118,SW 12 AV,SW 2 ST,S,2,25.771715,-80.214706
6022,7141,SW 12 AV,SW 4 ST,S,0,25.769415,-80.214656
6023,7142,SW 12 AV,SW 7 ST,S,0,25.767024,-80.214583
6024,7143,SW 12 AV,SW 8 ST,S,1,25.766042,-80.214552
6025,7144,SW 12 AV,SW 10 ST,S,0,25.764575,-80.214497
6026,7145,SW 12 AV,SW 11 ST,S,0,25.762889,-80.214437
6027,7146,SW 12 AV,SW 13 ST,S,0,25.761012,-80.21437
6028,7147,SW 12 AV,SW 15 ST,S,0,25.759028,-80.21435
6029,7148,SW 12 AV,SW 17 ST,S,1,25.756658,-80.214322
6030,7149,SW 12 AV,SW 18 ST,S,0,25.755188,-80.214321
6031,7150,SW 12 AV,SW 20  ST,S,0,25.753598,-80.214313
6032,7151,SW 12 AV,SW 21 TE,N,1,25.751963,-80.214096
6033,7152,SW 12 AV,SW 31 RD,N,1,25.754038,-80.2141
6034,7153,SW 12 AV,SW 7 AV,N,1,25.757441,-80.214125
6035,7154,SW 12 AV,SW 13 ST,N,1,25.761088,-80.214145
6036,7155,SW 12 AV,SW 15 ST,N,1,25.759779,-80.214133
6037,7156,SW 12 AV,SW 11 ST,N,1,25.762807,-80.21421
6038,7157,SW 12 AV,SW 10 ST,N,0,25.76407,-80.21425
6039,7158,SW 12 AV,SW 8 ST,N,1,25.765421,-80.214282
6040,7159,SW 12 AV,SW 7 ST,N,1,25.767006,-80.214344
6041,7160,SW 12 AV,SW 4 ST,N,0,25.769945,-80.214431
6042,7161,SW 12 AV,SW 2 ST,N,1,25.771377,-80.214454
6043,123,SW 12 AV,SW 1 ST,N,0,25.773111,-80.214513
6044,7162,NW 12 AV,NW 2 ST,N,0,25.775685,-80.214602
6045,7163,NW 12 AV,NW 5 ST,N,0,25.778199,-80.214674
6046,7164,NW 12 AV,NW 7 ST,N,0,25.77988,-80.214726
6047,7165,NW 12 AV,NW 12 ST,N,0,25.78517,-80.214606
6048,1210,NW 12 AV,NW 14 ST,N,0,25.788156,-80.214862
6049,124,NW 12 AV,NW 15 ST,N,2,25.789894,-80.214859
6050,1337,NW 12 AV,NW 16 ST,N,1,25.790955,-80.214868
6051,7166,NW 12 AV,NW 18 ST,N,0,25.793409,-80.214916
6052,7167,NW 12 AV,NW 21 ST,N,0,25.796375,-80.215075
6053,7168,NW 12 AV,NW 22 ST,N,0,25.797415,-80.21512
6054,7169,NW 12 AV,NW 24 ST,N,0,25.799243,-80.215202
6055,7170,NW 12 AV,NW 27 ST,N,0,25.801466,-80.215261
6056,7171,NW 12 AV,NW 29 ST,N,0,25.803768,-80.215362
6057,7172,NW 12 AV,NW 32 ST,N,0,25.805951,-80.215448
6058,7173,NW 12 AV,NW 36 ST,N,0,25.81017,-80.215618
6059,7174,NW 12 AV,NW 39 ST,N,0,25.812613,-80.215692
6060,7175,NW 12 AV,NW 41 ST,N,1,25.813754,-80.215758
6061,7176,NW 12 AV,NW 43 ST,N,0,25.815196,-80.215815
6062,7177,NW 12 AV,NW 46 ST,N,0,25.817623,-80.215883
6063,7178,NW 12 AV,NW 48 ST,N,0,25.819856,-80.215942
6064,7179,NW 12 AV,NW 51 ST,N,0,25.8214,-80.215996
6065,7180,NW 12 AV,NW 52 ST,N,0,25.823534,-80.216075
6066,7181,NW 12 AV,NW 54 ST,N,0,25.825204,-80.216152
6067,7182,NW 12 AV,NW 57 ST,N,1,25.827473,-80.216264
6068,7183,NW 12 AV,NW 58 ST,N,1,25.828694,-80.216334
6069,7184,NW 12 AV,NW 60 ST,N,0,25.830698,-80.216438
6070,7185,NW 12 AV,NW 67 ST,N,0,25.836192,-80.216718
6071,7186,NW 12 AV,NW 70 ST,N,2,25.838557,-80.216842
6072,6833,BRICKELL AV,SE 14 TE,N,0,25.758948,-80.192459
6073,1016,BRICKELL AV,SE 12 ST,N,1,25.762056,-80.191647
6074,6834,BRICKELL AV,SE 10 ST,N,1,25.763855,-80.191151
6075,6835,BRICKELL AV,SE 8 ST,N,1,25.765503,-80.190691
6076,6836,BRICKELL AV,SE 8 ST,N,1,25.766715,-80.190327
6077,6837,BRICKELL AV,SE 6 ST,N,1,25.767802,-80.190079
6078,6838,NE 1 AV,NE 7 ST,N,0,25.780639,-80.192102
6079,6839,NE 1 AV,NE 9 ST,N,0,25.782754,-80.192169
6080,6840,NE 1 AV,NE 10 ST,N,1,25.784043,-80.192215
6081,6842,NE 1 AV,NE 13 ST,N,0,25.787154,-80.192266
6082,6843,NE 1 AV,NE 14 ST,N,0,25.788765,-80.192193
6083,6844,NE 1 AV,NE 16 ST,N,1,25.790486,-80.192253
6084,6845,N MIAMI AV,NW 79 ST,S,1,25.84775,-80.196997
6085,6846,N MIAMI AV,NW 27 ST,S,0,25.802396,-80.195136
6086,6847,N MIAMI AV,NW 25 ST,S,0,25.800669,-80.195077
6087,6848,N MIAMI AV,NW 23 ST,S,0,25.7991,-80.19503
6088,6849,N MIAMI AV,NW 21 ST,S,1,25.797028,-80.194957
6089,6850,N MIAMI AV,NW 20 ST,S,0,25.79526,-80.194892
6090,6851,N MIAMI AV,NW 19 ST,S,1,25.793873,-80.194861
6091,6852,N MIAMI AV,NW 17 ST,S,0,25.79125,-80.194788
6092,6853,N MIAMI AV,NW 13 ST,S,0,25.786846,-80.194132
6093,6854,N MIAMI AV,NW 11 ST,S,0,25.784884,-80.194063
6094,6855,N MIAMI AV,NW 10 ST,S,0,25.783479,-80.194025
6095,6856,N MIAMI AV,NW 8 ST,S,0,25.781598,-80.19395
6096,6857,N MIAMI AV,NW 6 ST,S,0,25.780109,-80.193872
6097,6858,N MIAMI AV,NE 17 TE,N,1,25.792421,-80.194684
6098,6859,N MIAMI AV,NE 20 ST,N,1,25.796127,-80.194777
6099,6860,N MIAMI AV,NE 22 ST,N,0,25.798116,-80.194842
6100,6861,N MIAMI AV,NE 24 ST,N,0,25.799586,-80.194898
6101,6862,N MIAMI AV,NE 26 ST,N,0,25.801967,-80.194969
6102,1228,N MIAMI AV,NE 38 ST,N,0,25.812004,-80.195292
6103,6863,N MIAMI AV,NE 79 ST,N,0,25.847888,-80.196814
6104,6864,N MIAMI AV,NE 82 ST,N,0,25.849242,-80.196857
6105,6865,N MIAMI AV,NE 82 TE,N,0,25.850862,-80.196919
6106,6868,S MIAMI AV,BRICKELL AV,SW,0,25.749563,-80.20737
6107,6869,S MIAMI AV,SW 32 RD,SW,0,25.747889,-80.209814
6108,6870,S MIAMI AV,# 3251,SW,2,25.747043,-80.211062
6109,6871,S MIAMI AV,SAMANA DR,S,0,25.745766,-80.212902
6110,6872,S MIAMI AV,OP # 3605,SW,0,25.743977,-80.215507
6111,6873,S BAYSHORE DR,ALATKA ST,SW,0,25.742787,-80.217226
6112,6874,S BAYSHORE DR,HALISSEE ST,SW,0,25.741499,-80.219091
6113,6875,S BAYSHORE DR,SW 17 AV,W,0,25.739863,-80.221785
6114,6876,S BAYSHORE DR,CRYSTAL CT,SW,0,25.738942,-80.223549
6115,6877,S BAYSHORE DR,CRYSTAL VIEW CT,SW,0,25.738137,-80.225156
6116,6878,S BAYSHORE DR,EMATHLA ST,SW,1,25.737031,-80.227295
6117,6879,S BAYSHORE DR,SW 22 AV,SW,0,25.735788,-80.228963
6118,6880,S BAYSHORE DR,# 2539,SW,0,25.733324,-80.232401
6119,6881,S BAYSHORE DR,AVIATION AV,SW,1,25.732359,-80.233717
6120,6882,S BAYSHORE DR,DARWIN ST,SW,0,25.73162,-80.23477
6121,6883,S BAYSHORE DR,PAN AMERICAN DR,SW,0,25.72994,-80.2364
6122,6884,S BAYSHORE DR,MARY ST,SW,0,25.727819,-80.238667
6123,6885,S BAYSHORE DR,MARY ST,NE,0,25.727844,-80.238251
6124,6886,S BAYSHORE DR,PAN AMERICAN DR,NE,0,25.730271,-80.235832
6125,6887,S BAYSHORE DR,AVIATION AV,NE,0,25.731993,-80.233847
6126,6888,S BAYSHORE DR,# 2480,NE,0,25.734136,-80.231056
6127,6889,S BAYSHORE DR,SW 22 AV,NE,0,25.735655,-80.228926
6128,6890,S BAYSHORE DR,ROCKERMAN RD,NE,0,25.736993,-80.227043
6129,6891,S BAYSHORE DR,CRYSTAL VIEW CT,NE,0,25.73784,-80.225389
6130,6892,S BAYSHORE DR,CRYSTAL CT,NE,0,25.738673,-80.223795
6131,6893,S BAYSHORE DR,FAIR ISLE ST,NE,0,25.739155,-80.22285
6132,6894,S BAYSHORE DR,HIAWATHA AV,NE,0,25.74076,-80.219906
6133,6895,S MIAMI AV,MERCY WY,NE,0,25.743077,-80.216463
6134,6896,S MIAMI AV,S. 3601 BLK,NE,0,25.743831,-80.215373
6135,6897,S MIAMI AV,SAMANA DR,NE,1,25.745845,-80.212447
6136,6898,S MIAMI AV,#3251 (OP MUSEUM),NE,0,25.746919,-80.210954
6137,6899,S MIAMI AV,SE 32 RD,NE,2,25.747775,-80.209672
6138,6900,S MIAMI AV,BRICKELL AV,NE,0,25.749503,-80.207194
6139,6901,S MIAMI AV,BRICKELL AV,NE,0,25.750517,-80.205752
6140,6902,S MIAMI AV,SE 26 RD,N,0,25.751524,-80.204281
6141,6903,S MIAMI AV,SE 11 ST,N,0,25.763388,-80.193117
6142,591,S MIAMI AV,SE 9 ST,N,0,25.765246,-80.19321
6143,6904,S MIAMI AV,SE 7 ST,N,0,25.767098,-80.193255
6144,6905,S MIAMI AV,SE 6 ST,N,0,25.768194,-80.193302
6145,6906,NW 1 PL,NW 13 ST,S,0,25.787156,-80.19801
6146,6907,NW 1 PL,NW 12 ST,S,0,25.785759,-80.197967
6147,6908,NW 1 PL,NW 13 ST,N,0,25.786684,-80.19785
6148,10330,NW 1 AV,NW 5 ST,N,0,25.779131,-80.195269
6149,6909,SW 1 AV,SW 7 ST,S,1,25.767007,-80.195393
6150,6910,SW 1 AV,SW 13 ST,S,0,25.761639,-80.195194
6151,19,NW 2 AV,NW 79 ST,S,1,25.846865,-80.201053
6152,6911,NW 2 AV,NW 77 ST,S,0,25.845603,-80.200985
6153,6912,NW 2 AV,NW 75 ST,S,0,25.843747,-80.200922
6154,6913,NW 2 AV,NW 73 ST,S,0,25.841818,-80.200816
6155,6914,NW 2 AV,NW 71 ST,S,0,25.840024,-80.200749
6156,6915,NW 2 AV,NW 69 ST,S,1,25.838217,-80.200668
6157,6916,NW 2 AV,NW 67 ST,S,0,25.836011,-80.200574
6158,6917,NW 2 AV,NW 64 ST,S,0,25.834845,-80.200499
6159,1144,NW 2 AV,NW 62 ST,S,1,25.832221,-80.20041
6160,6918,NW 2 AV,NW 6O ST,S,1,25.830791,-80.200356
6161,6919,NW 2 AV,NW 58 ST,S,0,25.828504,-80.200234
6162,6920,NW 2 AV,NW 56 ST,S,1,25.826689,-80.200164
6163,6921,NW 2 AV,NW 54 ST,S,0,25.825757,-80.200158
6164,6922,NW 2 AV,NW 53 ST,S,0,25.824063,-80.200076
6165,6923,NW 2 AV,NW 51 ST,S,0,25.82207,-80.199943
6166,6924,NW 2 AV,NW 49 ST,S,0,25.820198,-80.199866
6167,6925,NW 2 AV,NW 48 ST,S,0,25.819293,-80.199839
6168,6926,NW 2 AV,NW 46 ST,S,0,25.817376,-80.199775
6169,6927,NW 2 AV,NW 44 ST,S,0,25.816032,-80.199697
6170,6928,NW 2 AV,NW 41 ST,S,0,25.814276,-80.199618
6171,6929,NW 2 AV,NW 39 ST,S,0,25.812764,-80.199554
6172,6930,NW 2 AV,NW 37 ST,S,0,25.811287,-80.199539
6173,20,NW 2 AV,NW 35 ST,S,1,25.809733,-80.199471
6174,6931,NW 2 AV,NW 34 ST,S,0,25.808186,-80.199414
6175,6932,NW 2 AV,NW 32 ST,S,1,25.806402,-80.199358
6176,6933,NW 2 AV,NW 29 ST,S,1,25.804511,-80.199286
6177,6934,NW 2 AV,NW 27 ST,S,0,25.801944,-80.199195
6178,6935,NW 2 AV,NW 25 ST,S,1,25.800568,-80.199176
6179,6936,NW 2 AV,NW 22 LN,S,0,25.799005,-80.199108
6180,6937,NW 2 AV,NW 22 ST,S,0,25.797526,-80.199051
6181,6938,NW 2 AV,NW 20 TE,S,1,25.795817,-80.198993
6182,6939,NW 2 AV,NW 10 ST,S,0,25.783792,-80.1981
6183,6940,NW 2 AV,NW 7 ST,S,0,25.781003,-80.198026
6184,6941,SW 2 AV,SW 3 ST,S,0,25.771204,-80.197666
6185,6942,SW 2 AV,SW 9 ST,S,0,25.765067,-80.197464
6186,6943,SW 2 AV,SW 11 ST,S,0,25.763555,-80.197398
6187,6944,SW 2 AV,SW 11 ST,N,0,25.763265,-80.197199
6188,6945,SW 2 AV,SW 9 ST,N,0,25.765134,-80.197274
6189,6946,SW 2 AV,SW 8 ST,N,0,25.766013,-80.197284
6190,6947,SW 2 AV,SW 8 ST,N,0,25.766604,-80.197327
6191,6948,SW 2 AV,SW 3 ST,N,0,25.771304,-80.197493
6192,6949,NW 2 AV,NW 6 ST,N,1,25.780329,-80.197876
6193,6950,NW 2 AV,NW 8 ST,N,0,25.781537,-80.197932
6194,6951,NW 2 AV,NW 10 ST,N,1,25.783973,-80.198018
6195,6952,NW 1 PL,NW 11 TE,N,0,25.785299,-80.197806
6196,6953,NW 2 AV,NW 20 ST,N,0,25.795729,-80.198795
6197,6954,NW 2 AV,NW 22 ST,N,0,25.798226,-80.198899
6198,6955,NW 2 AV,NW 24 ST,N,0,25.799308,-80.198954
6199,6956,NW 2 AV,NW 25 ST,N,1,25.800614,-80.198982
6200,6957,NW 2 AV,NW 27 ST,N,0,25.801997,-80.199031
6201,6958,NW 2 AV,NW 29 ST,N,0,25.80462,-80.199143
6202,6959,NW 2 AV,NW 32 ST,N,1,25.806774,-80.199194
6203,6960,NW 2 AV,NW 34 ST,N,1,25.808381,-80.199256
6204,7373,NW 24 AV,NW 14 ST,N,0,25.787408,-80.235411
6205,7374,NW 24 AV,NW 16 STRD,N,1,25.788884,-80.23546
6206,7375,NW 26 AV,NW 14 ST,N,0,25.787176,-80.238418
6207,7376,NW 26 AV,NW 14 ST,S,1,25.787027,-80.238478
6208,7377,AVIATION AV,S BAYSHORE DR,N,0,25.732786,-80.233732
6209,201,NW 27 AV,NW 36 ST,S,0,25.809768,-80.240425
6210,7378,NW 27 AV,NW 17 ST,S,1,25.790213,-80.239807
6211,7379,NW 27 AV,NW 14 ST,S,1,25.787496,-80.239717
6212,7380,NW 27 AV,NW 9 ST,S,1,25.781881,-80.239532
6213,7381,NW 27 AV,NW 4 TE,S,0,25.777253,-80.239389
6214,7382,NW 27 AV,NW 3 ST,S,0,25.775316,-80.239322
6215,7383,NW 27 AV,NW 1 ST,S,1,25.774135,-80.23928
6216,202,SW 27 AV,W FLAGLER ST,S,2,25.771795,-80.239205
6217,7384,SW 27 AV,SW 3 ST,S,1,25.769665,-80.239133
6218,7385,SW 27 AV,SW 4 ST,S,1,25.768207,-80.239069
6219,7386,SW 27 AV,SW 6 ST,S,2,25.766692,-80.239024
6220,1133,SW 27 AV,SW 8 ST,S,2,25.764934,-80.238942
6221,7387,SW 27 AV,SW 10 ST,S,1,25.763319,-80.238879
6222,7388,SW 27 AV,SW 12 ST,S,1,25.761269,-80.238807
6223,7389,SW 27 AV,SW 14 ST,S,1,25.759362,-80.238725
6224,7390,SW 27 AV,SW 16 ST,S,2,25.757457,-80.238647
6225,7391,SW 27 AV,SW 17 ST,S,2,25.755736,-80.23858
6226,7392,SW 27 AV,SW 19 ST,S,2,25.753805,-80.238492
6227,7393,SW 27 AV,SW 20 ST,S,2,25.752354,-80.238434
6228,7394,SW 27 AV,SW 23 ST,S,1,25.748242,-80.238268
6229,7395,SW 27 AV,SW 24 ST,S,0,25.746755,-80.238223
6230,7396,SW 27 AV,SW 25 TE,S,1,25.744704,-80.238149
6231,7397,SW 27 AV,SW 26 ST,S,1,25.743114,-80.238092
6232,7398,SW 27 AV,SW 27 ST,S,1,25.741801,-80.238022
6233,7399,SW 27 AV,US 1,S,0,25.739411,-80.237905
6234,7400,SW 27 AV,COCONUT AV,S,1,25.737589,-80.237804
6235,7401,SW 27 AV,BIRD RD,S,0,25.735201,-80.23772
6236,7402,SW 27 AV,SHIPPING AV,S,1,25.73388,-80.237637
6237,7403,SW 27 AV,DAY AV,S,1,25.732037,-80.237569
6238,7404,SW 27 AV,DAY AV,N,1,25.732379,-80.237481
6239,7405,SW 27 AV,TRAPP AV,N,1,25.733743,-80.23753
6240,7406,SW 27 AV,BIRD AV,N,1,25.735381,-80.237582
6241,7407,SW 27 AV,ANDROS AV,N,1,25.737706,-80.237703
6242,7408,SW 27 AV,SW 28 ST,N,2,25.739096,-80.237709
6243,7409,SW 27 AV,SW 27 ST,N,1,25.741594,-80.237788
6244,7410,SW 27 AV,SW 26 LN,N,1,25.742728,-80.237825
6245,7411,SW 27 AV,SW 25 TE,N,1,25.744519,-80.237892
6246,7412,SW 27 AV,SW 24 TE,N,1,25.746136,-80.237957
6247,7413,SW 27 AV,SW 23 ST,N,0,25.748462,-80.238041
6248,7414,SW 27 AV,SW 19 TR,N,1,25.753168,-80.238224
6249,7415,SW 27 AV,SW 19 ST,N,1,25.75389,-80.238259
6250,7416,SW 27 AV,SW 17 ST,N,2,25.755763,-80.23837
6251,7417,SW 27 AV,SW 16 ST,N,1,25.758034,-80.238425
6252,7418,SW 27 AV,SW 14 ST,N,1,25.759835,-80.238499
6253,7419,SW 27 AV,SW 12 ST,N,2,25.761672,-80.238573
6254,7420,SW 27 AV,SW 10 ST,N,1,25.763877,-80.238661
6255,1136,SW 27 AV,SW 8 ST,N,2,25.765573,-80.238729
6256,7421,SW 27 AV,SW 6 ST,N,1,25.767195,-80.238781
6257,7422,SW 27 AV,SW 4 ST,N,1,25.768618,-80.238842
6258,7423,SW 27 AV,SW 2 ST,N,1,25.770735,-80.238916
6259,207,NW 27 AV,W FLAGLER ST,N,1,25.772888,-80.239001
6260,7424,NW 27 AV,NW 1 ST,N,0,25.774059,-80.239046
6261,7425,NW 27 AV,NW 3 ST,N,1,25.775105,-80.239068
6262,7426,NW 27 AV,NW 4 TE,N,2,25.776908,-80.239141
6263,7427,NW 27 AV,NW 9 ST,N,0,25.781684,-80.239283
6264,7428,NW 27 AV,NW 14 ST,N,1,25.787471,-80.239472
6265,7429,NW 27 AV,NW 16 ST,N,0,25.788801,-80.239519
6266,7430,NW 27 AV,NW 17 ST,N,1,25.790524,-80.239582
6267,7431,NW 27 AV,NW 24 ST,N,1,25.798757,-80.239783
6268,7432,NW 27 AV,NW 26 ST,N,1,25.800289,-80.239805
